date,runde,frequenzbereich,ausstattung,block,hoechstbieter,hoechstgebot,mindestgebot
2015-06-01,35,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D","TEF DE",58247000,37500000
2015-06-01,35,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E","TEF DE",61159000,37500000
2015-06-01,35,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",74522000,37500000
2015-06-01,35,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,77136000,37500000
2015-06-01,35,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Telekom,69166000,37500000
2015-06-01,35,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,61111000,37500000
2015-06-01,35,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,37500000,37500000
2015-06-01,35,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,23928000,18750000
2015-06-01,35,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,23928000,18750000
2015-06-01,35,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,22789000,18750000
2015-06-01,35,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,22789000,18750000
2015-06-01,35,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Telekom,23953000,18750000
2015-06-01,35,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Telekom,23953000,18750000
2015-06-01,35,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,23953000,18750000
2015-06-01,35,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,23953000,18750000
2015-06-01,36,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-01,36,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-01,36,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-01,36,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-01,36,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-01,36,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-01,36,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",91222000,75000000
2015-06-01,36,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Vodafone,105612000,75000000
2015-06-01,36,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,100506000,75000000
2015-06-01,36,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Telekom,101186000,75000000
2015-06-01,36,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E","TEF DE",105569000,75000000
2015-06-01,36,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,105745000,75000000
2015-06-01,36,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,105720000,75000000
2015-06-01,36,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,74415000,37500000
2015-06-01,36,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Vodafone,58247000,37500000
2015-06-01,36,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",74522000,37500000
2015-06-01,36,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,61159000,37500000
2015-06-01,36,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,64216000,37500000
2015-06-01,36,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",74522000,37500000
2015-06-01,36,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,77136000,37500000
2015-06-01,36,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Telekom,69166000,37500000
2015-06-01,36,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,61111000,37500000
2015-06-01,36,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,37500000,37500000
2015-06-01,36,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,23928000,18750000
2015-06-01,36,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,23928000,18750000
2015-06-01,36,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Vodafone,23928000,18750000
2015-06-01,36,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Vodafone,23928000,18750000
2015-06-01,36,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Telekom,23953000,18750000
2015-06-01,36,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Telekom,23953000,18750000
2015-06-01,36,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,23953000,18750000
2015-06-01,36,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,23953000,18750000
2015-06-01,37,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-01,37,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-01,37,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-01,37,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-01,37,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-01,37,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-01,37,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",91222000,75000000
2015-06-01,37,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Vodafone,105612000,75000000
2015-06-01,37,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,100506000,75000000
2015-06-01,37,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Telekom,101186000,75000000
2015-06-01,37,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E","TEF DE",105569000,75000000
2015-06-01,37,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,105745000,75000000
2015-06-01,37,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,105720000,75000000
2015-06-01,37,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,74415000,37500000
2015-06-01,37,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B","TEF DE",61159000,37500000
2015-06-01,37,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",74522000,37500000
2015-06-01,37,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,61159000,37500000
2015-06-01,37,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,64216000,37500000
2015-06-01,37,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",74522000,37500000
2015-06-01,37,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,77136000,37500000
2015-06-01,37,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Telekom,69166000,37500000
2015-06-01,37,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I","TEF DE",64166000,37500000
2015-06-01,37,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,37500000,37500000
2015-06-01,37,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,23928000,18750000
2015-06-01,37,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,23928000,18750000
2015-06-01,37,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,25124000,18750000
2015-06-01,37,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,25124000,18750000
2015-06-01,37,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Telekom,23953000,18750000
2015-06-01,37,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Telekom,23953000,18750000
2015-06-01,37,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,23953000,18750000
2015-06-01,37,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,23953000,18750000
2015-06-01,38,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-01,38,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-01,38,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-01,38,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-01,38,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-01,38,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-01,38,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",91222000,75000000
2015-06-01,38,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Vodafone,105612000,75000000
2015-06-01,38,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,100506000,75000000
2015-06-01,38,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Telekom,101186000,75000000
2015-06-01,38,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E","TEF DE",105569000,75000000
2015-06-01,38,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,105745000,75000000
2015-06-01,38,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,105720000,75000000
2015-06-01,38,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,74415000,37500000
2015-06-01,38,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Vodafone,64216000,37500000
2015-06-01,38,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",74522000,37500000
2015-06-01,38,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,61159000,37500000
2015-06-01,38,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,64216000,37500000
2015-06-01,38,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",74522000,37500000
2015-06-01,38,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,77136000,37500000
2015-06-01,38,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Telekom,69166000,37500000
2015-06-01,38,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,67374000,37500000
2015-06-01,38,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,37500000,37500000
2015-06-01,38,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,23928000,18750000
2015-06-01,38,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,23928000,18750000
2015-06-01,38,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,25124000,18750000
2015-06-01,38,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,25124000,18750000
2015-06-01,38,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,25150000,18750000
2015-06-01,38,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,25150000,18750000
2015-06-01,38,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,23953000,18750000
2015-06-01,38,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,23953000,18750000
2015-06-01,39,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-01,39,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-01,39,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-01,39,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-01,39,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-01,39,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-01,39,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",91222000,75000000
2015-06-01,39,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Vodafone,105612000,75000000
2015-06-01,39,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,100506000,75000000
2015-06-01,39,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Telekom,101186000,75000000
2015-06-01,39,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E","TEF DE",105569000,75000000
2015-06-01,39,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,105745000,75000000
2015-06-01,39,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,105720000,75000000
2015-06-01,39,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,74415000,37500000
2015-06-01,39,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Vodafone,64216000,37500000
2015-06-01,39,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",74522000,37500000
2015-06-01,39,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D","TEF DE",64216000,37500000
2015-06-01,39,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E","TEF DE",67426000,37500000
2015-06-01,39,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",74522000,37500000
2015-06-01,39,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,77136000,37500000
2015-06-01,39,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Telekom,69166000,37500000
2015-06-01,39,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,67374000,37500000
2015-06-01,39,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,37500000,37500000
2015-06-01,39,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,25124000,18750000
2015-06-01,39,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,25124000,18750000
2015-06-01,39,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,25124000,18750000
2015-06-01,39,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,25124000,18750000
2015-06-01,39,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,25150000,18750000
2015-06-01,39,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,25150000,18750000
2015-06-01,39,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,23953000,18750000
2015-06-01,39,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,23953000,18750000
2015-06-01,40,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-01,40,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-01,40,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-01,40,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-01,40,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-01,40,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-01,40,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",91222000,75000000
2015-06-01,40,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Vodafone,105612000,75000000
2015-06-01,40,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,100506000,75000000
2015-06-01,40,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Telekom,101186000,75000000
2015-06-01,40,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E","TEF DE",105569000,75000000
2015-06-01,40,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,105745000,75000000
2015-06-01,40,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,105720000,75000000
2015-06-01,40,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,74415000,37500000
2015-06-01,40,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Vodafone,64216000,37500000
2015-06-01,40,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",74522000,37500000
2015-06-01,40,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,67426000,37500000
2015-06-01,40,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,70797000,37500000
2015-06-01,40,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",74522000,37500000
2015-06-01,40,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,77136000,37500000
2015-06-01,40,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Telekom,69166000,37500000
2015-06-01,40,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,67374000,37500000
2015-06-01,40,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,37500000,37500000
2015-06-01,40,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,25124000,18750000
2015-06-01,40,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,25124000,18750000
2015-06-01,40,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,25124000,18750000
2015-06-01,40,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,25124000,18750000
2015-06-01,40,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,25150000,18750000
2015-06-01,40,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,25150000,18750000
2015-06-01,40,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,25150000,18750000
2015-06-01,40,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,25150000,18750000
2015-06-01,41,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-01,41,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-01,41,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-01,41,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-01,41,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-01,41,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-01,41,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",91222000,75000000
2015-06-01,41,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Vodafone,105612000,75000000
2015-06-01,41,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,100506000,75000000
2015-06-01,41,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Telekom,101186000,75000000
2015-06-01,41,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E","TEF DE",105569000,75000000
2015-06-01,41,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,105745000,75000000
2015-06-01,41,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,105720000,75000000
2015-06-01,41,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,74415000,37500000
2015-06-01,41,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B","TEF DE",69426000,37500000
2015-06-01,41,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",78248000,37500000
2015-06-01,41,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,67426000,37500000
2015-06-01,41,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,70797000,37500000
2015-06-01,41,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",78248000,37500000
2015-06-01,41,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,77136000,37500000
2015-06-01,41,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H","TEF DE",74624000,37500000
2015-06-01,41,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,67374000,37500000
2015-06-01,41,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,37500000,37500000
2015-06-01,41,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,25124000,18750000
2015-06-01,41,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,25124000,18750000
2015-06-01,41,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,25124000,18750000
2015-06-01,41,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,25124000,18750000
2015-06-01,41,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Telekom,26407000,18750000
2015-06-01,41,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Telekom,26407000,18750000
2015-06-01,41,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,25150000,18750000
2015-06-01,41,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,25150000,18750000
2015-06-01,42,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-01,42,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-01,42,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-01,42,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-01,42,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-01,42,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-01,42,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",91222000,75000000
2015-06-01,42,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Vodafone,105612000,75000000
2015-06-01,42,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,100506000,75000000
2015-06-01,42,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Telekom,101186000,75000000
2015-06-01,42,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E","TEF DE",105569000,75000000
2015-06-01,42,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,105745000,75000000
2015-06-01,42,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,105720000,75000000
2015-06-01,42,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,88135000,37500000
2015-06-01,42,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Vodafone,72897000,37500000
2015-06-01,42,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",78248000,37500000
2015-06-01,42,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,67426000,37500000
2015-06-01,42,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,70797000,37500000
2015-06-01,42,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",78248000,37500000
2015-06-01,42,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,90992000,37500000
2015-06-01,42,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Telekom,88355000,37500000
2015-06-01,42,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,67374000,37500000
2015-06-01,42,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,37500000,37500000
2015-06-01,42,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,26380000,18750000
2015-06-01,42,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,26380000,18750000
2015-06-01,42,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,25124000,18750000
2015-06-01,42,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,25124000,18750000
2015-06-01,42,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Telekom,26407000,18750000
2015-06-01,42,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Telekom,26407000,18750000
2015-06-01,42,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,25150000,18750000
2015-06-01,42,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,25150000,18750000
2015-06-01,43,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-01,43,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-01,43,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-01,43,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-01,43,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-01,43,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-01,43,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",91222000,75000000
2015-06-01,43,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Vodafone,105612000,75000000
2015-06-01,43,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,100506000,75000000
2015-06-01,43,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Telekom,101186000,75000000
2015-06-01,43,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E","TEF DE",105569000,75000000
2015-06-01,43,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,105745000,75000000
2015-06-01,43,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,105720000,75000000
2015-06-01,43,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,88135000,37500000
2015-06-01,43,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Vodafone,72897000,37500000
2015-06-01,43,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",78248000,37500000
2015-06-01,43,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D","TEF DE",70797000,37500000
2015-06-01,43,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,70797000,37500000
2015-06-01,43,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",78248000,37500000
